Product_id,Sales_USD,quantity,Price_USD,COGS_USD,Date_Time,Account_id,Gross_Profit,Profit_Margin,Product_Family,Product_Family_Id,Product_Group,Product_Group_id,Product_Name,Product_Name_id,Product_Size,Produt_Type,country_code,Account,Master_id,latitude2,longitude,country2,Postal_code,street_name,Street_number
2954,11577.2,758.68,15.25966152,9435.418,2022-07-06,2179-538 62-502,2141.782000000001,18.500000000000007,Polygonaceae,1143,Siskiyou Buckwheat,3746,Eriogonum alatum Torr. var. glabriusculum Torr.,2954,Small,Outdoor,CN,Mosciski Group,1572,25.049518,116.420098,China,0,Center,92
2450,18827.4,136.55,137.8791651,12444.9114,2024-01-12,1848-91560-40,6382.488600000001,33.900000000000006,Fabaceae,1066,Elegant Lupine,3391,Calystegia macrostegia (Greene) Brummitt ssp. arida (Greene) Brummitt,2450,Medium,Indoor,CN,"Muller, Jacobi and Goodwin",1133,39.525207,117.711487,China,0,Kipling,9
2424,12518.31,372.34,33.62064242,8049.27333,2022-10-13,1172-63-720-72794,4469.0366699999995,35.699999999999996,Myrtaceae,1117,Red Ironbark,3578,Piper dilatatum Rich.,2424,Medium,Landscape,CO,Boehm Inc,2479,2.481207,-76.6990172,Colombia,190018,Thompson,48
2740,5371.07,333.0,16.12933934,3131.33381,2024-03-18,1966-763 26-46,2239.7361899999996,41.699999999999996,Rosaceae,1160,Bush's Blackberry,3800,Deinandra minthornii (Jeps.) B.G. Baldw.,2740,Medium,Indoor,AR,"Metz, Murphy and Terry",1462,-36.5337379,-64.0106073,Argentina,6326,Dahle,725
2015,15398.93,654.25,23.53676729,6405.95488,2023-09-30,1872--20842,8992.97512,58.4,Poaceae,1140,Church's Wildrye,3672,Draba aleutica Ekman ex Hultén,2015,Medium,Indoor,PH,Wilkinson-Mertz,1356,13.5066291,122.4867454,Philippines,4312,Homewood,6
2646,15351.38,430.39,35.66853319,6693.20168,2022-06-25,2357-8200-005-7,8658.178319999999,56.39999999999999,Polemoniaceae,1141,Smooth Phlox,3730,Pireella pohlii (Schwägr.) Cardot,2646,Small,Landscape,PH,Hessel-Mertz,2214,8.3910287,125.7869157,Philippines,8510,Knutson,59409
2521,17612.27,435.17,40.47216031,13085.91661,2022-11-28,1599-E6G-78670,4526.35339,25.7,Potamogetonaceae,1148,Fineleaf Pondweed,3762,Cyperus polystachyos Rottb. var. miser Kük.,2521,Small,Indoor,CA,"Gerlach, Cassin and Parker",1599,45.9891389,-67.2412221,Canada,E6G,Oneill,78670
2048,13652.13,461.98,29.55134421,4696.33272,2023-04-13,2546-66-470-7315,8955.797279999999,65.6,Parmeliaceae,1129,Parmelinopsis,3641,Fraxinus L.,2048,Small,Outdoor,CA,Prosacco and Sons,2129,46.08336,-73.18245,Canada,S3N,Bowman,63
2379,19719.49,692.47,28.4770315,10017.50092,2024-03-31,1326-7947-8,9701.989080000001,49.2,Caryophyllaceae,1039,La Plata Sandspurry,3252,Grimmia elongata Kaulf.,2379,Large,Landscape,PH,Flatley LLC,1376,13.0730815,123.5982956,Philippines,4515,Fairview,462
2719,10173.98,743.61,13.68187625,9075.19016,2024-02-10,1072-78995-000-90,1098.7898399999995,10.799999999999995,Fabaceae,1066,Chamaecytisus,3381,Woodwardia radicans (L.) J. Sm.,2719,Small,Landscape,FR,"Witting, Hickle and Kihn",1740,43.2916776,-0.3696612,France,64044 CEDEX,Bartelt,4119
2010,5523.25,853.17,6.473797719,2811.33425,2023-12-12,2293-6607-749,2711.91575,49.1,Fabaceae,1066,Longstalk Clover,3403,Scutellaria alabamensis Alexander,2010,Large,Landscape,CN,"Rohan, Bartoletti and Moen",1907,31.248842,88.417003,China,0,Packers,9
2441,17481.87,751.43,23.26480178,12989.02941,2022-02-11,2338--6617,4492.84059,25.7,Cyperaceae,1053,Limestone Meadow Sedge,3312,Hypnum cupressiforme Hedw. var. julaceum Brid.,2441,Large,Indoor,CN,"Kohler, Cummerata and Schultz",1027,36.994225,99.598035,China,0,Merchant,88
2286,16456.32,176.14,93.42750085,8425.63584,2023-12-23,2437--2904,8030.684159999999,48.79999999999999,Dryopteridaceae,1060,Striped Twinsorus Fern,3343,Rubus moluccanus L. [excluded],2286,Medium,Outdoor,CZ,"Gislason, Bogisich and Prosacco",2169,49.4434442,15.8815566,Czech Republic,592 14,Mallory,26
2735,15725.47,961.45,16.35599355,5425.28715,2023-09-08,2147--553,10300.18285,65.5,Fagaceae,1067,Bur Oak,3436,Lasthenia leptalea (A. Gray) Ornduff,2735,Large,Landscape,CR,"Ernser, Ziemann and Larson",2112,10.5943971,-85.2017554,Costa Rica,50402,Kingsford,69
2028,8251.65,560.46,14.7229954,3952.54035,2022-07-12,2000-2520-053-59,4299.109649999999,52.099999999999994,Ophioglossaceae,1124,Little Grapefern,3608,Sisyrinchium rosulatum E.P. Bicknell,2028,Large,Landscape,CN,"Jaskolski, Rodriguez and Kilback",1864,24.89604,118.592147,China,0,Prairieview,3
2018,13196.21,360.89,36.56574025,6004.27555,2022-04-08,1376-4515-462,7191.934449999999,54.49999999999999,Fabaceae,1066,Utah Sweetvetch,3430,Mimulus ringens L. var. colpophilus Fernald,2018,Large,Indoor,CI,Hayes-Lynch,1802,5.7866228,-6.5890166,Ivory Coast,0,Cordelia,9
2091,8380.31,407.76,20.55206494,7525.51838,2022-08-15,1930-94174 CEDEX-3,854.791619999999,10.19999999999999,Poaceae,1140,Rice Barnyardgrass,3707,Setaria nigrirostris (Nees) T. Dur. & Schinz,2091,Medium,Outdoor,BR,Hickle Group,1280,-24.068741,-46.6512239,Brazil,11730-000,Jenifer,42
2057,18002.88,424.52,42.4076133,9361.4976,2022-10-28,2526-1697-940,8641.3824,48.0,Dicranaceae,1055,Dicranella Moss,3327,Sagina subulata (Sw.) C. Presl,2057,Medium,Outdoor,CN,"Hagenes, Legros and Buckridge",1338,27.029507,113.732949,China,0,Spohn,810
2785,13721.79,893.36,15.35975419,6147.36192,2022-09-18,1957--581,7574.428080000001,55.2,Rhamnaceae,1157,Sharp-tooth Buckthorn,3793,Polemonium eximium Greene,2785,Medium,Indoor,CN,Denesik Group,2205,32.009016,112.122426,China,0,Farmco,6396
25161,12466.0,916.71,13.59862988,5622.166,2023-02-06,1041-9802-688,6843.834,54.89999999999999,Poaceae,1140,Amazon Sprangletop,3661,Calliergon macounii Karcz.,25161,Large,Landscape,CN,Lockman Inc,1786,49.16291,127.98658,China,0,Waubesa,3946
2983,8971.33,376.55,23.82506971,3705.15929,2023-06-07,1836-43-356-65157,5266.17071,58.70000000000001,Onagraceae,1122,New Mexico Beeblossom,3600,Huperzia taxifolia (Sw.) Trevis.,2983,Large,Outdoor,FR,Stark LLC,1124,48.892701,2.233089,France,92901 CEDEX,American,37046
2886,14576.88,486.92,29.93690955,8133.89904,2022-01-15,1241--828,6442.980959999999,44.199999999999996,Rosaceae,1160,Woolly Cinquefoil,3830,Verbena rigida Spreng.,2886,Medium,Indoor,PL,Pouros and Sons,1102,52.3468215,21.2540462,Poland,05-203,Weeping Birch,658
2660,15686.91,161.4,97.19275093,9302.33763,2023-04-21,1053--65313,6384.57237,40.699999999999996,Lamiaceae,1091,Broadtooth Hedgenettle,3491,Egletes prostrata (Sw.) Kuntze,2660,Small,Landscape,PH,Kuhn Inc,2470,8.189424,124.086692,Philippines,9202,Marquette,353
2281,19144.47,141.18,135.6032724,9112.76772,2023-11-12,1892--618,10031.702280000001,52.400000000000006,Asteraceae,1020,White Doll's Daisy,3150,Solanum mauritianum Scop.,2281,Large,Outdoor,CA,Brown and Sons,1340,54.71681,-115.40226,Canada,L2T,Oak Valley,53
2042,7332.45,620.19,11.82290911,6437.8911,2022-01-26,1877-N9A-29762,894.5589,12.2,Roccellaceae,1159,Reinkella Lichen,3795,Platanus wrightii S. Watson,2042,Large,Landscape,MX,Kirlin-Dare,1758,20.6523028,-87.0696273,Mexico,88736,Northfield,15049
2370,11883.87,667.09,17.8144928,5062.52862,2022-08-09,2623-78514 CEDEX-860,6821.341380000001,57.400000000000006,Parmeliaceae,1129,Cavern Beard Lichen,3632,Alnus viridis (Chaix) DC.,2370,Large,Outdoor,BR,"Dooley, Boyle and Weissnat",2165,-29.3344108,-49.723909,Brazil,95560-000,Oak Valley,9
2825,18048.64,381.0,47.37175853,6677.9968,2023-06-07,2053-105 22-6,11370.643199999999,62.999999999999986,Eriocaulaceae,1064,Smallhead Pipewort,3356,Lysimachia mauritiana Lam.,2825,Small,Landscape,CN,Welch and Sons,2128,28.579409,110.090436,China,0,Cody,1
2291,13951.33,214.93,64.9110408,7017.51899,2024-01-09,2032-22156-9556,6933.81101,49.7,Rhamnaceae,1157,Hairyfruit Chewstick,3791,Lupinus elegans Kunth,2291,Medium,Indoor,GR,"Cremin, Spinka and Ernser",1635,39.8949802,22.1890872,Greece,0,Hintze,753
2483,10234.33,578.26,17.69849203,6744.42347,2023-05-18,1418--7617,3489.90653,34.1,Viscaceae,1192,Bog Korthal Mistletoe,3945,Perityle rupestris (A. Gray) Shinners var. rupestris,2483,Large,Indoor,SE,Kautzer LLC,1168,59.1575081,18.1350248,Sweden,137 24,Shoshone,56
2734,10241.2,156.38,65.48919299,6759.192,2022-07-15,2240-959-1855-14,3482.0080000000007,34.0,Rubiaceae,1161,Yellow Spring Bedstraw,3840,Viola ×esculenta Elliott (pro sp.),2734,Large,Outdoor,CN,Walsh-Lubowitz,1707,40.731316,124.783659,China,0,Lukken,85182
2442,8117.96,810.62,10.01450741,5982.93652,2024-01-17,1291-95860-000-39,2135.02348,26.299999999999997,Asteraceae,1020,Prostrate Tropic Daisy,3118,Hypotrachyna densirhizinata (Kurok.) Hale,2442,Medium,Landscape,FR,Robel LLC,2444,44.8055893,-0.630617,France,33604 CEDEX,Muir,844
2324,18876.5,124.29,151.874648,15875.1365,2022-03-08,2312--3,3001.3634999999995,15.899999999999997,Liliaceae,1098,New Mexican Nodding Onion,3530,Huperzia selago (L.) Bernh. ex Schrank & Mart. var. densa Trevis.,2324,Medium,Indoor,PT,"Mann, Johnston and Fadel",1352,41.2789558,-7.2217804,Portugal,5360-035,Hollow Ridge,9722
2961,18436.39,753.11,24.48034152,12297.07213,2022-01-07,2148-4825-171-5987,6139.317869999999,33.3,Asteraceae,1020,Carolina Elephantsfoot,3067,Lactuca floridana (L.) Gaertn. var. villosa (Jacq.) Cronquist,2961,Medium,Outdoor,CN,"McLaughlin, Streich and Fahey",2523,41.5220136,111.7047656,China,0,Jenna,9082
2513,13471.98,12.73,1058.285939,6197.1108,2023-11-07,2437--2904,7274.869199999999,53.99999999999999,Scrophulariaceae,1167,Coast Indian Paintbrush,3867,Arabis lyrata L.,2513,Small,Landscape,CZ,"Gislason, Bogisich and Prosacco",2169,49.4434442,15.8815566,Czech Republic,592 14,Mallory,26
2475,12271.58,803.78,15.26733683,7375.21958,2023-02-22,1386--6,4896.36042,39.900000000000006,Cistaceae,1042,Pineland Pinweed,3271,Laelia Lindl.,2475,Small,Outdoor,CN,"Macejkovic, Spinka and Dooley",1512,22.935289,113.670324,China,0,Northwestern,2241
2363,6844.28,735.75,9.302453279,3292.09868,2023-09-24,2570-93995-3982,3552.1813199999997,51.9,Rubiaceae,1161,Venus' Pride,3839,Gratiola graniticola D. Estes,2363,Large,Outdoor,FR,Stark LLC,1124,48.892701,2.233089,France,92901 CEDEX,American,37046
2901,12765.82,690.54,18.48672054,4289.31552,2023-08-22,1257--720,8476.50448,66.4,Myrtaceae,1117,Southern Mahogany,3583,Clematis viorna L.,2901,Small,Landscape,MX,O'Hara and Sons,1561,23.7322067,-99.1829833,Mexico,87078,Milwaukee,37437
2529,13698.22,724.25,18.91366241,5410.7969,2022-12-20,1531--74558,8287.4231,60.5,Solanaceae,1170,Puerto Rico Raintree,3902,Melanelia olivacea (L.) Eassl.,2529,Large,Indoor,GH,Ruecker and Sons,1641,6.4532257,-1.5838477,Ghana,0,Anzinger,790
2847,16900.15,991.74,17.0409079,12235.7086,2023-09-04,1552-262 34-9430,4664.4414000000015,27.60000000000001,Violaceae,1191,Alakai Swamp Violet,3938,Acer pseudoplatanus L.,2847,Medium,Indoor,CN,Schuppe-Bernhard,1906,38.665105,112.032036,China,0,Forster,3846
2970,5929.1,284.75,20.82212467,4156.2991,2023-03-06,2488-135067-2,1772.8009000000002,29.9,Fabaceae,1066,Copaifera,3383,Thelypodium wrightii A. Gray,2970,Large,Indoor,PL,"Stroman, Harvey and Smitham",1878,50.051293,19.372452,Poland,32-503,Hagan,0
2208,18472.16,348.65,52.98195898,10270.52096,2022-05-08,2091--51648,8201.63904,44.4,Fabaceae,1066,Wilson's Milkvetch,3432,Astrothelium confusum Müll. Arg.,2208,Medium,Outdoor,CN,"Powlowski, Padberg and Mills",2143,22.720595,113.829667,China,0,Evergreen,56612
2826,5232.82,526.84,9.932465265,3725.76784,2022-08-15,2182--5356,1507.0521599999997,28.799999999999997,Porpidiaceae,1146,Porpidia Lichen,3757,Roemeria refracta DC.,2826,Large,Outdoor,KR,"Schroeder, Mann and King",1959,34.9904542,126.4816856,South Korea,0,Grover,3
2703,17237.29,762.02,22.62052177,8342.84836,2022-12-29,2344--7,8894.441640000001,51.6,Lamiaceae,1091,Mexican Sage,3498,Lecanora argopholis (Ach.) Ach.,2703,Small,Landscape,CN,Krajcik-Rogahn,2097,38.430793,100.812859,China,0,Northport,69
2039,8496.41,639.4,13.28809822,5123.33523,2024-03-04,1206-05-824-541,3373.07477,39.7,Asteraceae,1020,Sneezeweed,3136,Myosurus cupulatus S. Watson,2039,Small,Landscape,CN,"Hyatt, O'Keefe and Monahan",2144,23.634675,112.44069,China,0,Messerschmidt,0
2823,16726.4,695.11,24.06295406,13197.1296,2023-10-18,2155--51632,3529.2704000000012,21.100000000000005,Asteraceae,1020,Arrowleaf Balsamroot,3058,Aralia L.,2823,Small,Outdoor,CN,"Mills, Bechtelar and Johnson",2028,31.263629,121.58448,China,0,Heath,67
2969,7168.54,303.81,23.59547085,3727.6408,2024-01-04,2475--62,3440.8992,48.0,Asteraceae,1020,Elliott's Goldenrod,3081,Ipomoea wrightii A. Gray,2969,Large,Indoor,US,Lockman and Sons,2532,44.9799999,-93.26,United States,55470,Miller,7490
2370,14654.59,505.2,29.00750198,8631.55351,2024-01-23,1525--8936,6023.03649,41.1,Parmeliaceae,1129,Cavern Beard Lichen,3632,Alnus viridis (Chaix) DC.,2370,Large,Outdoor,GR,Tromp Group,2361,39.3552067,21.538589,Greece,0,Ridgeview,63846
2474,11997.11,20.78,577.3392685,9345.74869,2022-02-27,2456-H4S-6935,2651.3613100000002,22.1,Asteraceae,1020,Pineland False Sunflower,3115,Schiedeella Schltr.,2474,Large,Indoor,CN,Runte LLC,1928,30.594336,105.236903,China,0,Elka,76
2834,8001.32,242.76,32.95979568,6201.023,2023-07-28,2332--1,1800.2969999999996,22.499999999999996,Oleaceae,1121,Hueso Prieto,3593,Astragalus praelongus Sheldon var. lonchopus Barneby,2834,Small,Outdoor,GR,"Hagenes, Bode and Veum",1166,41.0606685,24.0475546,Greece,0,Elmside,3
2931,9579.34,65.26,146.7873123,3831.736,2024-01-22,2222-3860-042-1,5747.604,60.0,Lamiaceae,1091,Dwarf False Pennyroyal,3492,Atriplex elegans (Moq.) D. Dietr. var. thornberi M.E. Jones,2931,Medium,Outdoor,CN,Kozey-Durgan,1252,29.696195,106.79542,China,0,Rockefeller,87
2193,13708.88,692.51,19.79593074,10363.91328,2022-02-15,2011-C15-4722,3344.9667199999985,24.39999999999999,Asteraceae,1020,Chamomile,3068,Cryptantha elata (Eastw.) Payson,2193,Medium,Indoor,HR,Purdy-Stark,1021,45.4075606,13.9651276,Croatia,52420,Grayhawk,728
2812,17241.27,976.08,17.6637878,10465.45089,2022-01-20,1496-94000-000-7003,6775.81911,39.300000000000004,Liliaceae,1098,White Fawnlily,3540,Solorinella Anzi,2812,Medium,Outdoor,PH,Ernser-Lebsack,2321,15.9880572,120.3487416,Philippines,2419,Morning,92552
2114,5220.87,98.71,52.89099382,4166.25426,2022-09-07,2609--6778,1054.6157400000002,20.200000000000003,Cactaceae,1032,Chisos Mountain Pricklypear,3217,Brachythecium campestre (Müll. Hal.) Schimp.,2114,Medium,Outdoor,PH,"Stokes, Rohan and Satterfield",1846,14.7292218,121.051001,Philippines,3303,Corry,33
2733,14782.18,559.73,26.40948314,5218.10954,2023-02-20,1028-15400-000-5,9564.070459999999,64.69999999999999,Poaceae,1140,Muhly,3695,Calochortus macrocarpus Douglas,2733,Small,Landscape,FR,Schulist Group,1344,43.3423246,1.2606792,France,17104 CEDEX,Melby,4803
2331,6018.33,610.05,9.865306122,2997.12834,2022-08-09,1558--6785,3021.2016599999997,50.2,Asteraceae,1020,Fewleaf Sunflower,3084,Scleria lithosperma (L.) Sw.,2331,Medium,Landscape,QA,"Satterfield, Wuckert and Jerde",1209,25.9210961,51.3385684,Qatar,0,Arrowood,4
2516,11631.24,175.34,66.33534847,6199.45092,2023-06-11,2044-3119-672,5431.78908,46.699999999999996,Amblystegiaceae,1007,Amblystegium Moss,3019,Calliergon macounii Karcz. Iixo,2516,Large,Outdoor,BR,"Stracke, Jakubowski and Halvorson",1909,-22.8262707,-43.0152252,Brazil,24000-000,Clarendon,52458
2197,19317.28,219.35,88.06601322,17173.06192,2023-05-13,1122-85072-93,2144.2180799999987,11.099999999999994,Caryophyllaceae,1039,Stitchwort,3256,Ivesia lycopodioides A. Gray,2197,Medium,Landscape,CN,Kautzer-Bernhard,1208,30.033679,119.971302,China,0,Center,3
2144,10124.41,862.84,11.73382087,3796.65375,2023-11-09,2405-33-334-3774,6327.75625,62.5,Scrophulariaceae,1167,Ballast Toadflax,3864,Lactuca canadensis L.,2144,Small,Indoor,HU,Denesik Inc,2189,47.9527415,21.6927245,Hungary,4404,Everett,544
2151,14926.51,415.98,35.88275879,5403.39662,2024-01-21,1967-69413 CEDEX 06-589,9523.113379999999,63.79999999999999,Fabaceae,1066,Balloon Sack Clover,3372,Cyclachaena xanthiifolia (Nutt.) Fresen.,2151,Medium,Landscape,CN,Schoen and Sons,1099,28.841329,91.016402,China,0,Anhalt,34340
2787,9318.56,345.64,26.96030552,5227.71216,2022-10-13,2235-36-200-4495,4090.8478399999995,43.89999999999999,Verrucariaceae,1190,Silverskin Lichen,3935,Eriogonum gracile Benth.,2787,Large,Landscape,FR,Abernathy Inc,1644,44.7721717,-0.6995221,France,33614 CEDEX,Truax,1
2075,9462.83,886.0,10.68039503,3330.91616,2023-07-22,1086-27204 CEDEX-18881,6131.913839999999,64.8,Asteraceae,1020,Prairie False Willow,3116,Usnea stuppea (Rasanen) Mot.,2075,Small,Indoor,CN,Schumm-Schmitt,1317,22.806457,114.073302,China,0,Lillian,3744
2696,13306.87,475.88,27.96265865,8795.84107,2022-08-10,1552-262 34-9430,4511.02893,33.900000000000006,Asteraceae,1020,Western Silver Aster,3149,Selaginella arenicola Underw. ssp. riddellii (Van Eselt.) R. Tryon,2696,Medium,Outdoor,CN,Schuppe-Bernhard,1906,38.665105,112.032036,China,0,Forster,3846
2939,11964.36,33.18,360.5895118,6209.50284,2023-02-14,1967-69413 CEDEX 06-589,5754.8571600000005,48.1,Asteraceae,1020,Arizona Ragwort,3056,Landolphia owariensis P. Beauv.,2939,Large,Outdoor,CN,Schoen and Sons,1099,28.841329,91.016402,China,0,Anhalt,34340
2537,9669.14,787.28,12.2817041,5878.83712,2024-03-10,1490-63180-5,3790.3028799999993,39.199999999999996,Myrsinaceae,1116,Marlberry,3571,Miriquidica leucophaea (Flörke ex Rabenh.) Hertel & Rambold,2537,Medium,Outdoor,SE,"Collins, Kub and Lynch",2247,63.8223321,20.2753893,Sweden,412 86,Fair Oaks,52
2157,15857.54,319.13,49.68990693,6295.44338,2022-04-27,1225-748 31-9338,9562.09662,60.3,Lecanoraceae,1093,Rim Lichen,3513,Arthraxon P. Beauv.,2157,Large,Indoor,GM,Stehr-Willms,1983,13.5712781,-15.3262905,Gambia,0,Algoma,1
2797,17175.96,372.26,46.13968732,6097.4658,2022-01-02,2611-675 26-19563,11078.4942,64.5,Orchidaceae,1125,Shining Lady's Tresses,3618,Polygala nudata Brandegee,2797,Medium,Landscape,CN,Heller and Sons,1043,24.288578,116.122523,China,0,Bellgrove,33
2424,7019.31,984.02,7.133300136,4401.10737,2023-11-02,1255-4770-565-985,2618.2026300000007,37.300000000000004,Myrtaceae,1117,Red Ironbark,3578,Piper dilatatum Rich.,2424,Medium,Landscape,PH,Cassin LLC,2445,11.0181098,124.5298181,Philippines,2416,Pond,1
2072,9186.44,453.97,20.23578651,6889.83,2023-06-19,1368-86130-000-0,2296.6100000000006,25.000000000000007,Grossulariaceae,1077,Spreading Gooseberry,3459,Rubus exeter L.H. Bailey,2072,Small,Landscape,US,Grady and Sons,1112,38.889471,-77.0578855,United States,20566,Springs,336
2910,7332.91,285.24,25.70786005,5939.6571,2023-05-27,1647--8563,1393.2528999999995,18.999999999999993,Brassicaceae,1027,Aleutian Draba,3185,Lampranthus vredenbergensis L. Bolus,2910,Small,Landscape,CN,"Rempel, Huels and Stracke",2288,30.266872,118.400608,China,0,Oakridge,21
2940,8195.94,752.64,10.88958865,2696.46426,2024-01-09,2010-789-1301-621,5499.47574,67.1,Asteraceae,1020,Woolly Fleabane,3155,Verbena urticifolia L. var. leiocarpa L.M. Perry & Fernald,2940,Large,Landscape,CN,Mann LLC,1576,41.095685,121.1268459,China,0,Glacier Hill,1731
2706,16998.06,236.63,71.83391793,13853.4189,2023-08-05,1014--25,3144.6411000000007,18.500000000000004,Rutaceae,1163,Queensland Maple,3846,Rinodina milvina (Wahlenb.) Th. Fr.,2706,Medium,Landscape,JP,Labadie Group,1383,38.3559764,140.3748668,Japan,999-3776,Boyd,3063
2905,13031.84,455.63,28.6018041,11611.36944,2022-03-30,2057-85550-000-7,1420.4705599999998,10.899999999999999,Poaceae,1140,Woolly Fingergrass,3721,Verbena ×perriana Moldenke,2905,Medium,Indoor,PH,"Jerde, Bosco and Schinner",2535,14.7299584,121.050452,Philippines,2501,Badeau,0
2301,15302.03,996.55,15.35500477,6717.59117,2022-11-23,1829--309,8584.438830000001,56.10000000000001,Physciaceae,1134,Rinodina Lichen,3649,Cynodon aethiopicus W.D. Clayton & Harlan,2301,Medium,Indoor,CN,Rodriguez-Volkman,1677,43.24417,127.181168,China,0,6th,19757
2005,14403.11,452.2,31.85119416,7547.22964,2024-02-22,1447-80000-000-1746,6855.880360000001,47.6,Asteraceae,1020,Greene's Hawkweed,3095,Parkia bicolor A. Chev.,2005,Medium,Indoor,CN,Conn LLC,2401,23.701262,117.430061,China,0,Pawling,243
2561,14736.64,367.0,40.15433243,6999.904,2022-04-21,1095-2500-772-86,7736.735999999999,52.49999999999999,Fabaceae,1066,Wilson's Milkvetch,3432,Typha angustifolia L.,2561,Medium,Indoor,FR,"Lemke, Balistreri and Buckridge",1782,44.9280296,4.8932938,France,26003 CEDEX,Moulton,33134
2280,5931.68,182.93,32.42595528,3470.0328,2023-06-30,2352-2920-347,2461.6472000000003,41.5,Rubiaceae,1161,Tropical Mexican Clover,3838,Salix aurita L.,2280,Medium,Landscape,BR,Kirlin and Sons,1844,-30.0336816,-52.893221,Brazil,96500-000,Mallard,621
2489,8110.81,289.52,28.01467947,3836.41313,2022-01-25,1966-763 26-46,4274.3968700000005,52.7,Parmeliaceae,1129,Parmotrema Lichen,3642,Syringa L.,2489,Small,Landscape,AR,"Metz, Murphy and Terry",1462,-36.5337379,-64.0106073,Argentina,6326,Dahle,725
2512,19049.26,580.32,32.82544114,6381.5021,2024-03-30,2277--2685,12667.757899999999,66.5,Rosaceae,1160,Eelkek,3808,Collema furfuraceum (Arnold) Du Rietz var. luzonense (Rasanen) Degel.,2512,Small,Outdoor,CI,Wisozk-Jenkins,2277,7.6730918,-5.5722297,Ivory Coast,0,Grasskamp,2685
2868,19881.1,644.12,30.86552195,14791.5384,2023-04-25,2503-21209 CEDEX-1,5089.561599999999,25.599999999999994,Agavaceae,1003,Twistleaf Yucca,3014,Mitella trifida Graham var. trifida,2868,Medium,Indoor,BR,Hickle Group,1280,-24.068741,-46.6512239,Brazil,11730-000,Jenifer,42
2703,13952.44,484.63,28.78988094,8594.70304,2024-01-22,2558-3070-605-8,5357.73696,38.4,Lamiaceae,1091,Mexican Sage,3498,Lecanora argopholis (Ach.) Ach.,2703,Small,Landscape,PT,"Ankunding, Ward and Nitzsche",2558,40.4423844,-8.6946024,Portugal,3070-605,Mandrake,8
2230,13341.18,480.42,27.7698264,9125.36712,2023-12-18,1604--6,4215.8128799999995,31.599999999999994,Salicaceae,1164,Eared Willow,3851,Cladonia gracilis (L.) Willd. ssp. gracilis,2230,Large,Indoor,CN,Boyer-Bergnaum,2344,23.590649,101.317787,China,0,Village Green,7
2314,15380.07,97.23,158.1823511,11611.95285,2022-04-17,1848-91560-40,3768.11715,24.5,Cyperaceae,1053,Thickhead Sedge,3324,Pinckneya bracteata (W. Bartram) Raf.,2314,Small,Landscape,CN,"Muller, Jacobi and Goodwin",1133,39.525207,117.711487,China,0,Kipling,9
2028,13280.4,293.01,45.32405037,9442.3644,2024-02-11,2045-99599-35041,3838.0355999999992,28.9,Ophioglossaceae,1124,Little Grapefern,3608,Sisyrinchium rosulatum E.P. Bicknell,2028,Large,Landscape,TH,Marks-Emmerich,2266,14.7324844,100.2824483,Thailand,14150,Pankratz,638
2986,8254.27,271.18,30.43834354,3153.13114,2023-02-05,1394--9,5101.138860000001,61.80000000000001,Brassicaceae,1027,Wright's Thelypody,3207,Catapyrenium zahlbruckneri (Hasse) J.W. Thomson,2986,Small,Outdoor,PT,Koss Group,1023,41.2263185,-8.344485,Portugal,4580-290,Katie,335
2321,9903.01,582.44,17.00262688,8249.20733,2024-02-29,1945--51299,1653.802670000001,16.70000000000001,Bryaceae,1028,Klinggraeff's Bryum Moss,3211,Adenophorus hymenophylloides (Kaulf.) Hook. & Grev.,2321,Small,Indoor,BR,Marvin Group,1962,-24.7592533,-51.7601166,Brazil,85200-000,Bartillon,9204
2094,9937.6,941.82,10.55148542,5535.2432,2022-08-03,2410-48217-594,4402.3568000000005,44.3,Brassicaceae,1027,Globe Yellowcress,3192,Diospyros digyna Jacq.,2094,Small,Indoor,CN,Romaguera-Bernhard,1164,26.312444,99.850365,China,0,Milwaukee,8108
2280,7549.81,783.96,9.630351038,2717.9316,2022-08-18,1416--82284,4831.8784000000005,64.0,Rubiaceae,1161,Tropical Mexican Clover,3838,Salix aurita L.,2280,Medium,Landscape,MX,"VonRueden, Morissette and Bartoletti",2030,25.9375976,-100.3638252,Mexico,54927,Jay,6540
2160,14479.93,555.29,26.07633849,6255.32976,2022-09-09,2189-4404-544,8224.60024,56.8,Ericaceae,1063,Stanford's Manzanita,3354,Lyonothamnus floribundus A. Gray,2160,Large,Indoor,CN,Blanda-Marvin,2193,26.893368,112.572018,China,0,Jana,1413
2940,11481.41,612.62,18.74148738,4604.04541,2022-04-04,1036-1746-976,6877.36459,59.9,Asteraceae,1020,Woolly Fleabane,3155,Verbena urticifolia L. var. leiocarpa L.M. Perry & Fernald,2940,Large,Landscape,BR,"Halvorson, Fahey and Kilback",2139,-23.1770273,-46.4970116,Brazil,12955-000,Pine View,460
2812,5211.94,513.59,10.14805584,3575.39084,2022-01-10,1323--3,1636.5491599999996,31.399999999999995,Liliaceae,1098,White Fawnlily,3540,Solorinella Anzi,2812,Medium,Outdoor,BR,Rutherford-Muller,2501,-17.3218249,-39.2360718,Brazil,45980-000,Kingsford,3
